Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
972	-80.69315	-116.2778	35.58463	0.000749713	0.154275	0.845725	0.99925	0.141156	0.00255295	0.00592183	0.0218558	0.0182679	0.00336397	0.00257341	0.0277853	0.0403801	0.0186047	0.0094696	0.0137907	0.00291793	0.0480821	0.00490804	0.0222539	0.0926427	0.00384926	0.0182941	0.011863	0.014681	0.014149	0.0158523	0.0224572	0.00145644	0.0319809	0.0580452	0.0629011	0.0119765	0.00517788	0.0370016	0.857575	0.0117136	0.0937102	0.693886	0.83675	0.945913	1.05718	1.1951	1.44116	0.2642442	0.00419855	0.00973896	0.0359438	0.0300432	0.00553235	0.0042322	0.0456953	0.0664087	0.0305971	0.0155736	0.02268	0.0047988	0.0790753	0.0080717	0.0365985	0.152359	0.00633044	0.0300863	0.0195098	0.0241442	0.0232693	0.0260705	0.0369328	0.00239524	0.0525955	0.0954605	0.103446	0.0196964	0.00851549	0.608055
1008	-90.28526	-125.5364	35.25114	0.0505746	0.314428	0.685572	0.949425	0.5041664	0.0162251	0.051837	0.00158536	0.00723998	0.00512374	0.0539736	0.0381026	0.0173146	0.0356418	0.0227898	0.0482862	0.0110912	0.0265055	0.0135398	0.0125572	0.104362	0.00840848	0.0182015	0.0396577	0.013831	0.019136	0.00182547	0.0504941	0.013681	0.0944208	0.0561795	0.0418699	0.043297	0.00927713	0.483426	0.479175	0.000427908	0.036971	0.597561	0.777931	0.924646	1.08149	1.28546	1.67347	0.3723076	0.0185122	0.0591439	0.00180883	0.00826053	0.00584598	0.0615817	0.0434735	0.0197553	0.0406659	0.0260022	0.0550926	0.0126546	0.0302417	0.0154484	0.0143273	0.119073	0.00959374	0.0207671	0.0452478	0.0157806	0.0218334	0.00208279	0.0576117	0.0156095	0.10773	0.0640985	0.0477719	0.0494002	0.0105848	0.876455
1044	-98.27941	-132.3489	34.0695	0.0641241	0.329277	0.670723	0.935876	0.5824151	0.00106374	0.00136522	0.0018044	0.0009502	0.00108619	0.00973717	0.0161751	0.0137554	0.00226682	0.0063914	0.0051415	0.00468305	0.0194176	0.0159913	0.0117828	0.0507444	0.00675456	0.0136575	0.00470238	0.0057979	0.00857155	0.00669301	0.00361696	0.000203209	0.000860027	0.00400642	0.00572109	0.0115702	0.00375032	0.463991	0.480347	0.0537453	0.00191729	0.135063	0.37667	0.737407	1.3561	2.65485	7.40395	1.447593	0.00446459	0.00572992	0.00757322	0.00398806	0.00455882	0.0408676	0.067888	0.0577322	0.00951403	0.0268252	0.0215793	0.0196551	0.0814971	0.0671165	0.0494532	0.212978	0.0283494	0.0573216	0.0197362	0.0243342	0.0359754	0.0280911	0.0151806	0.000852881	0.0036096	0.0168152	0.0240118	0.0485609	0.0157404	0.2382612
1080	-87.19522	-121.4246	34.22939	0.157301	0.39217	0.60783	0.842699	1.299031	0.0241118	0.00231762	0.000481074	0.000736422	0.028917	0.00552458	0.00638374	0.0549459	0.00799583	0.0440428	0.0107757	0.00788485	0.00211435	0.0523402	0.0522503	0.090187	0.0510844	0.0326506	0.0117949	0.0313514	0.0374924	0.0528437	0.0268716	0.0080227	0.0126176	0.00558073	0.024453	0.0518052	0.0133322	0.693544	0.121696	0.174211	0.0105491	0.385522	0.628225	0.864999	1.15607	1.59179	2.59388	0.6891976	0.0321101	0.00308641	0.000640655	0.000980707	0.0385093	0.00735718	0.00850134	0.0731724	0.0106482	0.0586526	0.0143502	0.0105004	0.00281572	0.0697024	0.0695826	0.120104	0.06803	0.0434815	0.0157075	0.0417512	0.0499293	0.070373	0.0357854	0.010684	0.0168031	0.00743197	0.0325645	0.06899	0.0177547	0.7509095
1116	-91.07787	-125.0815	34.00361	0.108725	0.364952	0.635048	0.891275	0.8735738	0.00212096	0.00482726	0.00226114	0.0121383	0.0159128	0.00066982	0.00523584	0.0214106	0.00231046	0.009515	0.0166858	0.00411401	0.00665662	0.0365296	0.0162653	0.0419381	0.00590039	0.0101413	0.00414595	0.010108	0.00630302	0.0131362	0.00466928	0.000890953	0.00761186	0.0269819	0.0118459	0.00201528	0.00799976	0.414735	0.0796591	0.500406	0.00519987	0.159475	0.408461	0.756286	1.32225	2.44821	6.27059	1.32746	0.00683428	0.0155547	0.00728599	0.0391126	0.0512751	0.00215833	0.0168712	0.0689906	0.0074449	0.0306598	0.0537659	0.0132564	0.0214493	0.117708	0.052411	0.135135	0.0190126	0.0326778	0.0133593	0.0325704	0.02031	0.0423283	0.0150456	0.00287088	0.0245274	0.0869428	0.0381706	0.00649376	0.0257773	0.3103413
1152	-85.75155	-118.8435	33.09191	0.272936	0.437254	0.562746	0.727065	3.531678	0.00334859	0.00425723	0.0119376	0.0110464	0.0336017	0.00159654	0.0595654	0.0651945	0.015632	0.0242614	0.0303949	0.00519594	0.00968727	0.0226472	0.0731673	0.0762266	0.0257477	0.0161345	0.0165208	0.026608	0.0510887	0.0376067	0.0188727	0.0119873	0.00411864	0.0303422	0.019453	0.0393093	0.025064	0.403791	0.417511	0.138027	0.0406707	0.696956	0.838554	0.946549	1.05647	1.19253	1.43481	0.2610516	0.00434535	0.00552446	0.015491	0.0143346	0.0436038	0.00207178	0.0772961	0.0846007	0.0202851	0.0314832	0.0394425	0.00674259	0.0125708	0.0293886	0.0949467	0.0989167	0.0334119	0.0209372	0.0214385	0.0345283	0.0662961	0.0488009	0.0244905	0.0155555	0.00534462	0.0393741	0.0252435	0.0510104	0.0325247	0.7706142
1188	-87.95772	-121.8706	33.91292	0.18871	0.406369	0.593631	0.81129	1.675696	0.0251106	0.00607046	0.0186215	0.0435816	0.0359089	0.00452432	0.0534461	0.0994574	0.00280771	0.000316967	0.0215177	0.0201248	0.0252738	0.0186885	0.0226229	0.136025	0.0125056	0.0110891	0.00890424	0.0250658	0.0578802	0.0961127	0.0231595	0.0369475	0.037062	0.0259062	0.0121993	0.0390754	0.0111854	0.455051	0.00304736	0.53445	0.00745162	0.477872	0.697589	0.893729	1.11891	1.43351	2.09261	0.5339225	0.0269662	0.00651903	0.0199975	0.046802	0.0385624	0.00485863	0.0573954	0.106807	0.00301518	0.000340389	0.0231077	0.0216119	0.0271414	0.0200695	0.0242946	0.146076	0.0134296	0.0119085	0.0095622	0.026918	0.0621572	0.103215	0.0248708	0.0396777	0.0398006	0.0278205	0.0131007	0.0419629	0.012012	0.931191
1224	-91.86189	-124.2118	32.34991	0.248628	0.429126	0.570874	0.751372	2.805239	0.0141514	0.0141301	0.0274326	0.00296657	0.0453433	0.00760518	0.0729798	0.0590612	0.021354	0.0279628	0.0545025	0.0265337	0.0474843	0.0771808	0.228306	0.331822	0.0111168	0.0104721	0.168286	0.0322	0.112074	0.0266101	0.0160859	0.0220679	0.0302998	0.0647912	0.150419	0.0688486	0.129486	0.4136	0.238279	0.313174	0.0349469	0.912784	0.95647	0.986211	1.01398	1.04551	1.09555	0.06598471	0.00744195	0.00743073	0.0144263	0.00156006	0.0238451	0.00399942	0.0383786	0.0310591	0.0112297	0.0147051	0.0286618	0.0139536	0.0249711	0.0405879	0.120062	0.174498	0.00584611	0.00550709	0.0884985	0.0169334	0.0589374	0.0139937	0.00845925	0.0116051	0.0159341	0.0340724	0.0791025	0.0362061	0.0680939	1.901574
1260	-96.08819	-129.4297	33.3415	0.0519712	0.316095	0.683905	0.948029	0.5121211	0.0266929	0.0615242	0.00399262	0.000265864	0.00441117	0.0350512	0.0482545	0.177635	0.0451283	0.0145857	0.0426926	0.0604532	0.035802	0.0789073	0.124683	0.136574	0.00645863	0.115126	0.294865	0.0891434	0.196919	0.11209	0.00319731	0.048731	0.124606	0.0082	0.0311322	0.332087	0.116606	0.236299	0.20468	0.280506	0.278515	0.686044	0.832125	0.944279	1.05901	1.20174	1.45763	0.2724625	0.0112353	0.0258961	0.00168053	0.000111904	0.0018567	0.0147533	0.0203107	0.074768	0.0189949	0.00613926	0.0179697	0.0254453	0.0150694	0.0332127	0.0524802	0.0574851	0.00271849	0.0484574	0.124111	0.0375212	0.0828847	0.0471798	0.00134577	0.0205113	0.0524476	0.00345145	0.0131038	0.139778	0.0490803	2.375814
1296	-90.39469	-124.5757	34.18101	0.110452	0.366073	0.633927	0.889548	0.8863593	0.0158333	0.0606415	0.022461	0.000254206	0.0318752	0.0231535	0.208845	0.0683426	0.00155636	0.0725744	0.00915955	0.0265211	0.0231644	0.0885019	0.142439	0.25133	0.0507112	0.0781166	0.0131551	0.0269835	0.00994581	0.0908973	0.0173533	0.0247722	0.119619	0.000247834	0.069317	0.0572601	0.0574326	0.522786	0.419129	0.0147433	0.0433418	0.85767	0.927855	0.97691	1.02364	1.07775	1.16595	0.1110168	0.00952399	0.0364769	0.0135106	0.000152909	0.0191734	0.0139272	0.125624	0.0411092	0.000936174	0.0436547	0.00550962	0.0159529	0.0139337	0.0532353	0.0856796	0.151179	0.0305036	0.0469885	0.007913	0.016231	0.00598257	0.0546762	0.0104383	0.0149009	0.0719527	0.000149076	0.0416953	0.0344429	0.0345467	1.662464
1332	-85.67159	-119.9734	34.30178	0.12639	0.375808	0.624192	0.87361	1.011454	0.00542428	0.0182304	0.00663189	0.000810866	0.00460979	0.0205253	0.0538455	0.0238898	0.00578742	0.00527426	0.0103394	0.00285717	0.0187998	0.0301198	0.0555829	0.100611	0.0267786	0.0103458	0.00270928	0.0390031	0.00266008	0.015363	0.0391774	0.00554433	0.0585804	0.000517698	0.0311293	0.03161	0.0420301	0.124839	0.356103	0.245281	0.273777	0.272449	0.53038	0.820496	1.21878	1.88544	3.67041	0.9402084	0.0081106	0.0272589	0.00991628	0.00121244	0.00689275	0.0306902	0.080512	0.0357211	0.00865359	0.00788629	0.0154599	0.00427216	0.0281103	0.0450364	0.0831098	0.150437	0.0400405	0.0154695	0.00405103	0.058319	0.00397746	0.0229714	0.0585796	0.00829012	0.0875918	0.000774084	0.0465459	0.0472646	0.0628451	0.6687884
1368	-87.42444	-122.703	35.27851	0.00141557	0.168854	0.831146	0.998584	0.1590782	0.00767026	0.0228292	0.0107426	0.0595134	0.00141112	0.0467379	0.0336917	0.0493749	0.00081811	0.00759248	0.014432	0.00695538	0.0666326	0.0179234	0.0177314	0.111312	0.061423	0.0232982	0.0240693	0.0133257	0.0111137	0.0732048	0.0126026	0.0084127	0.0561949	0.00891673	0.020469	0.0654053	0.00314209	0.825128	0.0491826	0.00438476	0.121305	0.528915	0.732984	0.907636	1.10176	1.36429	1.89066	0.4605431	0.00895068	0.0266401	0.012536	0.0694483	0.00164668	0.05454	0.039316	0.0576172	0.00095468	0.00885992	0.0168412	0.00811647	0.0777558	0.0209154	0.0206913	0.129894	0.0716766	0.0271875	0.0280873	0.0155502	0.012969	0.0854252	0.0147064	0.00981707	0.0655758	0.0104052	0.023886	0.0763237	0.00366661	0.8569463
1404	-89.3015	-124.5584	35.25694	0.0141769	0.247108	0.752892	0.985823	0.2884289	0.00596565	0.0241825	0.0128301	0.0219465	0.00963266	0.00957416	0.0169572	0.0849282	0.00589407	0.0104893	0.0272548	0.0317117	0.0910463	0.113668	0.0159188	0.130125	0.067353	0.0627404	0.00817295	0.0162626	0.0504496	0.0167088	0.00150541	0.0434205	0.0356877	0.0241461	0.108294	0.0260209	0.00362371	0.0281229	0.435802	0.0368664	0.499208	0.624562	0.79488	0.930885	1.07425	1.25805	1.60112	0.3403523	0.00554166	0.0224638	0.0119183	0.0203867	0.00894804	0.0088937	0.015752	0.0788922	0.00547516	0.00974381	0.0253178	0.0294578	0.0845754	0.105589	0.0147874	0.120876	0.0625661	0.0582813	0.00759208	0.0151068	0.046864	0.0155213	0.00139842	0.0403345	0.0331512	0.02243	0.100597	0.0241715	0.00336617	1.07651
1440	-87.51466	-121.8078	34.29309	3.29455e-05	0.106865	0.893135	0.999967	0.09006624	0.0239807	0.0109011	0.033854	0.0103002	0.00547494	0.0290841	0.0774604	0.109695	0.00692311	0.0192752	0.213209	0.0189191	0.0487256	0.0980802	0.0357547	0.160043	0.0286544	0.0994686	0.0242138	0.0166358	0.0037125	0.0469523	0.0035656	0.138186	0.0178446	0.0346105	0.0734403	0.0106704	0.0310772	0.0288395	0.647982	0.181577	0.141602	0.497432	0.711371	0.899201	1.1121	1.40574	2.01033	0.5049168	0.0167614	0.00761936	0.0236624	0.00719932	0.00382673	0.0203284	0.0541412	0.0766713	0.00483892	0.0134725	0.149023	0.0132235	0.0340569	0.0685534	0.0249909	0.111862	0.0200281	0.0695238	0.0169243	0.0116276	0.00259486	0.0328174	0.00249219	0.0965855	0.0124726	0.0241911	0.0513313	0.00745807	0.0217215	1.430712
1476	-86.71392	-119.6449	32.93101	0.241696	0.426711	0.57329	0.758303	2.634272	0.00411894	0.009282	0.00258975	0.00572121	0.0069576	0.00667823	0.0249512	0.0141513	0.000382707	0.0251629	0.0201083	0.00637705	0.0227885	0.0293818	0.0543665	0.124148	0.013528	0.0115212	0.0100064	0.00531744	0.0129973	0.0112691	0.000419325	0.0302119	0.00279202	0.00708911	0.0229698	0.00575244	0.00584268	0.82261	0.039767	0.022802	0.114821	0.230656	0.489008	0.799967	1.25005	2.04496	4.33547	1.060619	0.00828956	0.0186805	0.00521199	0.0115142	0.0140025	0.0134402	0.0502155	0.0284802	0.000770216	0.0506414	0.0404689	0.0128341	0.0458628	0.0591323	0.109415	0.249854	0.0272258	0.0231869	0.0201383	0.0107016	0.0261577	0.0226797	0.00084391	0.0608028	0.00561908	0.0142672	0.0462277	0.0115771	0.0117587	0.496883
1512	-93.23029	-127.8411	34.6108	0.0234331	0.271299	0.728701	0.976567	0.3481798	0.0430677	0.0122895	1.95783e-06	0.0156151	0.00669392	0.0212672	0.00820838	0.0608996	0.0300798	0.0171525	0.00718339	0.0157952	0.0413248	0.0337008	0.00482945	0.0410025	0.0446862	0.00851803	0.0329296	0.00384951	0.0036791	0.120202	0.00364956	0.0201676	0.0143273	0.026579	0.00961666	0.0141875	0.0181644	0.161518	0.675222	0.0985437	0.0647166	0.168234	0.419253	0.762464	1.31154	2.3852	5.94411	1.288799	0.0633657	0.0180816	2.88057e-06	0.0229746	0.00984881	0.0312906	0.012077	0.089602	0.0442567	0.0252366	0.010569	0.0232396	0.0608014	0.0495842	0.0071056	0.0603273	0.0657471	0.0125326	0.0484495	0.00566381	0.00541309	0.176853	0.00536962	0.0296728	0.0210799	0.0391059	0.0141491	0.0208742	0.0267254	0.6796678
1548	-89.47766	-123.9318	34.45411	0.165419	0.396038	0.603962	0.834581	1.386868	0.000205613	0.0160471	0.00129043	0.0267244	0.039092	0.00777239	0.0819552	0.0486407	0.00804985	0.012785	0.0355078	0.0770879	0.00702331	0.0155305	0.14727	0.0809684	0.0964234	0.0303428	0.00512679	0.00108386	0.0132154	0.0757711	0.0333242	0.0156762	0.0655404	0.0222462	0.0507179	0.0271729	0.0770506	0.163639	0.629654	0.125057	0.08165	0.936929	0.968727	0.990136	1.00996	1.03228	1.06732	0.04710663	0.000183642	0.0143323	0.00115254	0.0238687	0.0349147	0.00694185	0.0731977	0.0434431	0.00718967	0.0114189	0.0317136	0.0688505	0.00627282	0.013871	0.131533	0.0723164	0.0861198	0.0271005	0.00457895	0.000968037	0.0118032	0.0676744	0.0297632	0.0140011	0.0585369	0.019869	0.0452983	0.0242692	0.0688172	1.119642
1584	-99.42248	-133.3923	33.96982	0.180838	0.402993	0.597006	0.819162	1.571343	0.00228986	0.0239381	0.0274155	0.0136445	0.00129046	0.00527317	0.00993562	0.087571	0.033694	0.0263429	0.0254683	0.0730037	0.00386523	0.0200329	0.0335709	0.0847421	0.0422958	0.00881904	0.0118045	0.0155764	0.0511685	0.0167597	0.0137806	0.013815	0.00669945	0.0257797	0.0427614	0.00712608	0.036666	0.11711	0.610515	0.213788	0.0585862	0.380026	0.623841	0.863111	1.1586	1.60297	2.6314	0.6995804	0.00299277	0.0312863	0.0358311	0.0178329	0.00168659	0.00689185	0.0129855	0.114452	0.044037	0.0344293	0.0332862	0.0954135	0.00505173	0.0261823	0.043876	0.110755	0.0552792	0.0115262	0.015428	0.0203579	0.0668756	0.0219043	0.0180108	0.0180557	0.00875596	0.0336932	0.0558877	0.00931355	0.0479213	0.7651305
1620	-101.1322	-133.4688	32.33658	0.26913	0.436015	0.563985	0.73087	3.402802	0.00491843	0.00348842	0.0196483	0.0500634	0.0138024	0.0341855	0.0104515	0.0156572	0.0349182	0.0432322	0.0128258	0.0150129	0.0224911	0.069191	0.009258	0.0987506	0.0205355	0.0139646	0.0365854	0.0337648	0.0936125	0.0346455	0.0897013	0.0254842	0.0504188	0.0431255	0.0583483	0.0159189	0.0420795	0.480029	0.260266	0.12157	0.138136	0.299142	0.555117	0.832248	1.20157	1.80142	3.34289	0.8726254	0.00484059	0.00343322	0.0193373	0.0492711	0.013584	0.0336445	0.0102861	0.0154094	0.0343656	0.0425481	0.0126228	0.0147753	0.0221352	0.068096	0.00911149	0.0971878	0.0202105	0.0137436	0.0360064	0.0332304	0.0921311	0.0340972	0.0882818	0.0250809	0.0496209	0.042443	0.0574249	0.015667	0.0414136	1.01608
1656	-96.3107	-129.4099	33.09915	0.230351	0.422649	0.577351	0.769649	2.381937	0.0340547	0.00420544	0.00271148	0.0212266	0.000425033	0.017806	0.00209233	0.0219406	0.0285853	0.0429129	0.0336683	0.020461	0.00667274	0.0269376	0.042633	0.0436524	0.00363767	0.0148157	0.0138396	0.0120073	0.0157072	0.00980241	0.0199365	0.005558	0.0529525	0.0420284	0.00754715	0.0302077	0.0101836	0.132575	0.184423	0.644826	0.0381761	0.235288	0.493773	0.802391	1.24627	2.02522	4.25012	1.046242	0.0578955	0.00714956	0.00460972	0.0360869	0.000722589	0.0302716	0.00355712	0.0373007	0.0485972	0.0729551	0.0572386	0.0347853	0.0113442	0.0457959	0.0724793	0.0742123	0.00618431	0.0251879	0.0235284	0.0204133	0.0267034	0.0166648	0.0338936	0.00944902	0.0900232	0.0714515	0.0128307	0.0513554	0.0173129	0.5882093
1692	-87.82596	-123.321	35.49501	0.00635014	0.21435	0.78565	0.99365	0.2254911	0.00716741	0.00131338	0.0161498	0.0280965	0.000277573	0.0292116	0.040302	0.046629	0.0211991	0.0701389	0.0243899	0.011202	8.79627e-05	0.247838	0.0665412	0.0866661	0.0466449	0.0600718	0.0273252	0.00278859	0.0332769	0.00152197	0.00960698	0.00176191	0.0367945	0.0218481	0.0606134	0.0986362	0.0297782	0.281268	0.40403	0.22345	0.0912518	0.934972	0.967739	0.989821	1.01028	1.03334	1.06955	0.04861857	0.00635476	0.00116447	0.0143187	0.0249109	0.000246102	0.0258996	0.0357326	0.0413422	0.0187955	0.0621866	0.0216246	0.00993188	7.79895e-05	0.219738	0.0589968	0.0768399	0.0413563	0.0532608	0.0242271	0.00247242	0.0295039	0.00134941	0.00851774	0.00156215	0.0326227	0.019371	0.0537411	0.0874528	0.0264019	1.127879
1728	-91.41403	-126.6353	35.22132	0.0555247	0.320182	0.679818	0.944475	0.5324534	0.00491658	0.00501224	0.0377739	0.0317504	0.00920123	0.0319953	0.0199213	0.0413643	0.0120477	0.040942	0.0827599	0.00132232	0.0170396	0.0727895	0.198832	0.116142	0.0216436	0.0525623	0.0263059	2.17335e-05	0.0618928	0.0134017	0.0168088	0.00288345	0.0612811	0.110442	0.0384044	0.0413939	0.0366821	0.125314	0.569592	0.159423	0.14567	0.956925	0.978755	0.993323	1.00672	1.02171	1.04501	0.03183664	0.00407158	0.0041508	0.0312818	0.0262936	0.00761984	0.0264964	0.0164975	0.0342552	0.00997712	0.0339054	0.0685362	0.00109506	0.0141111	0.0602794	0.16466	0.0961814	0.0179238	0.0435285	0.0217848	1.79982e-05	0.0512555	0.0110984	0.0139199	0.00238788	0.0507489	0.0914609	0.031804	0.0342796	0.0303777	1.207535
1764	-85.94487	-119.1744	33.22953	0.240878	0.426422	0.573578	0.759121	2.614981	0.00564193	0.00495065	0.00124758	0.0115056	0.006369	0.00699373	0.042112	0.0331352	0.00593742	0.00339908	0.0164901	0.00797363	0.0152357	0.0519868	0.121621	0.0614416	0.00535249	0.026769	0.0135558	0.000234122	0.0118504	0.00659721	0.0163499	0.0174868	0.0181426	0.0210696	0.00613602	0.0330024	0.00260642	0.308898	0.593285	0.0229559	0.0748612	0.347479	0.597186	0.851433	1.17449	1.67452	2.87788	0.7643216	0.00980873	0.00860692	0.00216897	0.0200029	0.0110728	0.0121589	0.0732136	0.057607	0.0103225	0.00590945	0.0286688	0.0138625	0.026488	0.0903812	0.211444	0.106819	0.00930554	0.0465391	0.0235673	0.000407032	0.0206024	0.0114695	0.0284251	0.0304015	0.0315417	0.0366304	0.0106677	0.057376	0.00453137	0.5751944
1800	-93.23619	-126.9157	33.67952	0.220274	0.418922	0.581078	0.779726	2.182596	0.00411687	0.020087	0.00193354	0.00139823	0.033445	0.0249957	0.113666	0.0505246	0.123043	0.034401	0.13036	0.015741	0.0333143	0.0182817	0.0430374	0.144996	0.0610779	0.0491305	0.0146042	0.03683	0.0160619	0.00302269	0.0232673	0.00693973	0.0419928	0.0457615	0.00474161	0.0423464	0.00249919	0.436827	0.339968	0.0173833	0.205822	0.799528	0.896627	0.966531	1.03463	1.11529	1.25074	0.1617751	0.00360617	0.0175952	0.00169368	0.00122478	0.0292961	0.021895	0.0995654	0.0442571	0.107779	0.0301336	0.114189	0.0137884	0.0291817	0.0160139	0.0376987	0.12701	0.0535012	0.043036	0.0127926	0.0322613	0.0140694	0.00264773	0.020381	0.00607887	0.0367836	0.0400849	0.00415342	0.0370934	0.00218917	1.141616
1836	-91.12095	-122.928	31.80706	0.314448	0.450138	0.549862	0.685551	5.488183	0.0162311	0.00440205	0.00105413	0.01345	0.00549102	0.000537838	0.0228005	0.0565296	0.00616608	0.0692022	0.0304881	0.00515665	0.00701494	0.0438218	0.00693411	0.03314	0.00969931	0.019766	0.0084681	0.0245116	0.00642156	0.0240762	0.00690876	0.0266134	0.00345808	0.044306	0.0128968	0.00260282	0.0116073	0.491508	0.270921	0.205217	0.0323536	0.359752	0.607382	0.855942	1.1683	1.64641	2.77969	0.7392216	0.0309898	0.00840477	0.00201263	0.0256799	0.0104839	0.00102689	0.0435327	0.107931	0.0117728	0.132127	0.0582104	0.00984553	0.0133935	0.0836684	0.0132392	0.0632737	0.0185187	0.0377389	0.016168	0.0467996	0.0122606	0.0459683	0.0131908	0.0508125	0.00660246	0.0845929	0.0246237	0.00496954	0.0221616	0.523756
1872	-85.52822	-117.8664	32.33816	0.249195	0.429321	0.570678	0.750806	2.819821	0.0567349	0.059122	0.026611	0.0131303	0.00396373	0.0354984	0.0491313	0.140091	0.0213673	0.0633369	0.0313482	0.0156607	0.159155	0.0965552	0.121171	0.390885	0.0206522	0.0493985	0.0226939	0.0163246	0.112973	0.0354955	0.0104203	0.0901123	0.0176378	0.0170246	0.0218311	0.0880489	0.0365052	0.579082	0.129491	0.240432	0.0509952	0.775553	0.883412	0.962064	1.03943	1.13197	1.2894	0.183789	0.0311238	0.0324333	0.0145983	0.00720304	0.00217443	0.0194738	0.0269526	0.0768514	0.0117217	0.0347455	0.0171971	0.00859118	0.0873096	0.0529685	0.0664721	0.214433	0.0113295	0.0270992	0.0124495	0.00895539	0.0619751	0.0194722	0.00571637	0.049434	0.00967578	0.0093394	0.0119762	0.0483021	0.0200261	1.822879
1908	-85.17387	-117.7595	32.58568	0.294251	0.444005	0.555994	0.70575	4.389528	0.0074353	0.00410449	0.00844621	0.00347897	0.000406821	0.0159061	0.0747135	0.074752	0.0078515	0.00827909	0.0244143	0.0572783	0.0048831	0.0379573	0.134369	0.0734212	0.0113643	0.0692382	0.0104191	0.00434603	0.060009	0.0175444	0.0114116	0.0528	0.00353508	0.0139966	0.0593221	0.15108	0.0191806	0.593448	0.0660558	0.183288	0.157209	0.854701	0.926287	0.976394	1.02418	1.07958	1.17	0.1135242	0.00727565	0.00401635	0.00826484	0.00340426	0.000398085	0.0155645	0.0731092	0.0731468	0.0076829	0.00810131	0.0238901	0.0560483	0.00477825	0.0371422	0.131484	0.0718446	0.0111203	0.0677515	0.0101954	0.0042527	0.0587205	0.0171676	0.0111666	0.0516663	0.00345917	0.013696	0.0580483	0.147835	0.0187688	1.021944
1944	-85.52158	-120.6102	35.08858	0.0875198	0.349848	0.650152	0.91248	0.7268607	0.0009994	0.00137213	0.0041687	0.027083	0.00348603	0.00263884	0.108122	0.0362706	0.00176695	0.026026	0.0388709	0.0381062	0.11764	0.0518837	0.0620468	0.0820773	0.0519421	0.0808606	0.00599756	0.00270176	0.0105149	0.00133899	0.0158687	0.0776597	0.00360642	0.00857608	0.0188743	0.0400857	0.0443317	0.35123	0.37109	0.176766	0.100914	0.73633	0.861333	0.954497	1.04767	1.16099	1.35809	0.2213143	0.00103574	0.00142201	0.00432026	0.0280677	0.00361278	0.00273478	0.112053	0.0375893	0.0018312	0.0269723	0.0402842	0.0394917	0.121917	0.0537701	0.0643028	0.0850615	0.0538307	0.0838006	0.00621563	0.0028	0.0108973	0.00138767	0.0164456	0.0804833	0.00373754	0.00888789	0.0195605	0.0415432	0.0459435	0.9649169
1980	-86.85753	-122.0056	35.14807	0.0158942	0.252348	0.747652	0.984106	0.3002203	0.00280149	0.00637706	0.00132413	0.00600334	0.0101998	0.0165944	0.118926	0.0158511	0.00107915	0.00387288	0.0115369	0.0169036	0.042165	0.0208874	0.0209988	0.0807851	0.0462278	0.0314685	0.0196653	0.00128982	0.0214364	0.0188905	0.0147582	0.0279269	0.00338297	0.00739857	0.00105098	0.0600733	0.0092691	0.195544	0.716182	0.0192032	0.0690707	0.331639	0.58375	0.84541	1.18286	1.71306	3.01533	0.7980581	0.00438318	0.0099775	0.00207172	0.00939277	0.0159585	0.0259635	0.18607	0.0248005	0.00168843	0.00605947	0.0180505	0.0264472	0.065971	0.0326803	0.0328546	0.126396	0.0723276	0.0492354	0.0307682	0.00201805	0.0335392	0.0295559	0.0230906	0.0436941	0.00529296	0.0115757	0.00164436	0.0939902	0.0145024	0.6391444
